geo_id,value,date
W06000001,5.0,2004-12
W06000002,3.8,2004-12
W06000003,2.9,2004-12
W06000004,3.5,2004-12
W06000005,2.3,2004-12
W06000006,2.5,2004-12
W06000008,4.8,2004-12
W06000009,4.8,2004-12
W06000010,4.5,2004-12
W06000011,6.1,2004-12
W06000012,6.6,2004-12
W06000013,3.7,2004-12
W06000014,5.6,2004-12
W06000015,5.6,2004-12
W06000016,5.4,2004-12
W06000018,6.9,2004-12
W06000019,7.1,2004-12
W06000020,4.8,2004-12
W06000021,2.6,2004-12
W06000022,5.1,2004-12
W06000023,2.7,2004-12
W06000024,6.7,2004-12
W06000001,4.9,2005-03
W06000002,3.0,2005-03
W06000003,3.7,2005-03
W06000004,3.2,2005-03
W06000005,2.7,2005-03
W06000006,3.2,2005-03
W06000008,5.4,2005-03
W06000009,5.5,2005-03
W06000010,4.5,2005-03
W06000011,5.4,2005-03
W06000012,5.6,2005-03
W06000013,3.2,2005-03
W06000014,4.8,2005-03
W06000015,4.9,2005-03
W06000016,6.1,2005-03
W06000018,7.1,2005-03
W06000019,8.0,2005-03
W06000020,5.7,2005-03
W06000021,2.8,2005-03
W06000022,5.3,2005-03
W06000023,2.4,2005-03
W06000024,6.3,2005-03
W06000001,5.3,2005-06
W06000002,2.7,2005-06
W06000003,3.4,2005-06
W06000004,3.0,2005-06
W06000005,2.5,2005-06
W06000006,4.0,2005-06
W06000008,4.5,2005-06
W06000009,5.7,2005-06
W06000010,4.5,2005-06
W06000011,5.2,2005-06
W06000012,5.7,2005-06
W06000013,3.9,2005-06
W06000014,5.2,2005-06
W06000015,5.7,2005-06
W06000016,6.5,2005-06
W06000018,6.7,2005-06
W06000019,8.2,2005-06
W06000020,5.9,2005-06
W06000021,2.8,2005-06
W06000022,5.1,2005-06
W06000023,2.4,2005-06
W06000024,5.4,2005-06
W06000001,5.4,2005-09
W06000002,3.0,2005-09
W06000003,3.4,2005-09
W06000004,4.2,2005-09
W06000005,2.1,2005-09
W06000006,4.7,2005-09
W06000008,4.5,2005-09
W06000009,5.4,2005-09
W06000010,3.7,2005-09
W06000011,5.0,2005-09
W06000012,6.5,2005-09
W06000013,4.4,2005-09
W06000014,5.5,2005-09
W06000015,5.6,2005-09
W06000016,6.3,2005-09
W06000018,6.6,2005-09
W06000019,8.6,2005-09
W06000020,6.1,2005-09
W06000021,3.3,2005-09
W06000022,5.8,2005-09
W06000023,2.7,2005-09
W06000024,6.6,2005-09
W06000001,4.9,2005-12
W06000002,3.6,2005-12
W06000003,3.8,2005-12
W06000004,3.7,2005-12
W06000005,2.5,2005-12
W06000006,4.6,2005-12
W06000008,4.0,2005-12
W06000009,6.0,2005-12
W06000010,3.0,2005-12
W06000011,4.7,2005-12
W06000012,7.3,2005-12
W06000013,6.2,2005-12
W06000014,4.9,2005-12
W06000015,6.4,2005-12
W06000016,6.4,2005-12
W06000018,6.5,2005-12
W06000019,8.6,2005-12
W06000020,6.2,2005-12
W06000021,3.6,2005-12
W06000022,6.2,2005-12
W06000023,2.8,2005-12
W06000024,7.9,2005-12
W06000001,4.8,2006-03
W06000002,3.4,2006-03
W06000003,3.4,2006-03
W06000004,4.4,2006-03
W06000005,2.4,2006-03
W06000006,4.3,2006-03
W06000008,4.1,2006-03
W06000009,5.3,2006-03
W06000010,2.8,2006-03
W06000011,5.3,2006-03
W06000012,7.2,2006-03
W06000013,6.5,2006-03
W06000014,5.0,2006-03
W06000015,6.1,2006-03
W06000016,6.0,2006-03
W06000018,5.6,2006-03
W06000019,8.5,2006-03
W06000020,6.0,2006-03
W06000021,4.4,2006-03
W06000022,6.8,2006-03
W06000023,2.8,2006-03
W06000024,9.1,2006-03
W06000001,4.9,2006-06
W06000002,3.2,2006-06
W06000003,3.9,2006-06
W06000004,5.3,2006-06
W06000005,2.6,2006-06
W06000006,4.6,2006-06
W06000008,4.5,2006-06
W06000009,6.2,2006-06
W06000010,2.6,2006-06
W06000011,5.3,2006-06
W06000012,6.7,2006-06
W06000013,7.1,2006-06
W06000014,5.5,2006-06
W06000015,5.7,2006-06
W06000016,5.8,2006-06
W06000018,5.9,2006-06
W06000019,8.3,2006-06
W06000020,5.5,2006-06
W06000021,4.4,2006-06
W06000022,7.2,2006-06
W06000023,2.4,2006-06
W06000024,10.8,2006-06
W06000001,5.3,2006-09
W06000002,3.0,2006-09
W06000003,4.1,2006-09
W06000004,4.4,2006-09
W06000005,3.1,2006-09
W06000006,4.3,2006-09
W06000008,4.9,2006-09
W06000009,6.3,2006-09
W06000010,3.3,2006-09
W06000011,5.6,2006-09
W06000012,6.8,2006-09
W06000013,8.4,2006-09
W06000014,4.9,2006-09
W06000015,5.6,2006-09
W06000016,6.2,2006-09
W06000018,6.0,2006-09
W06000019,8.5,2006-09
W06000020,5.0,2006-09
W06000021,4.2,2006-09
W06000022,7.3,2006-09
W06000023,1.9,2006-09
W06000024,11.3,2006-09
W06000001,6.2,2006-12
W06000002,2.6,2006-12
W06000003,4.7,2006-12
W06000004,4.5,2006-12
W06000005,3.1,2006-12
W06000006,4.3,2006-12
W06000008,5.2,2006-12
W06000009,5.7,2006-12
W06000010,4.3,2006-12
W06000011,5.6,2006-12
W06000012,6.2,2006-12
W06000013,7.8,2006-12
W06000014,4.7,2006-12
W06000015,5.6,2006-12
W06000016,5.5,2006-12
W06000018,5.9,2006-12
W06000019,8.5,2006-12
W06000020,4.9,2006-12
W06000021,4.1,2006-12
W06000022,6.3,2006-12
W06000023,2.5,2006-12
W06000024,10.3,2006-12
W06000001,5.7,2007-03
W06000002,2.8,2007-03
W06000003,4.8,2007-03
W06000004,4.2,2007-03
W06000005,3.0,2007-03
W06000006,4.0,2007-03
W06000008,5.8,2007-03
W06000009,5.6,2007-03
W06000010,4.7,2007-03
W06000011,5.4,2007-03
W06000012,6.1,2007-03
W06000013,9.0,2007-03
W06000014,5.0,2007-03
W06000015,6.1,2007-03
W06000016,6.0,2007-03
W06000018,5.7,2007-03
W06000019,8.5,2007-03
W06000020,4.4,2007-03
W06000021,3.3,2007-03
W06000022,6.5,2007-03
W06000023,2.8,2007-03
W06000024,10.0,2007-03
W06000001,6.0,2007-06
W06000002,3.7,2007-06
W06000003,4.4,2007-06
W06000004,4.3,2007-06
W06000005,3.0,2007-06
W06000006,4.0,2007-06
W06000008,5.7,2007-06
W06000009,4.1,2007-06
W06000010,4.7,2007-06
W06000011,6.1,2007-06
W06000012,6.4,2007-06
W06000013,9.0,2007-06
W06000014,5.2,2007-06
W06000015,6.1,2007-06
W06000016,5.3,2007-06
W06000018,6.6,2007-06
W06000019,7.8,2007-06
W06000020,5.1,2007-06
W06000021,3.3,2007-06
W06000022,6.3,2007-06
W06000023,3.1,2007-06
W06000024,10.2,2007-06
W06000001,6.3,2007-09
W06000002,4.3,2007-09
W06000003,4.1,2007-09
W06000004,4.6,2007-09
W06000005,2.8,2007-09
W06000006,4.4,2007-09
W06000008,5.6,2007-09
W06000009,3.4,2007-09
W06000010,5.6,2007-09
W06000011,5.5,2007-09
W06000012,5.7,2007-09
W06000013,8.0,2007-09
W06000014,5.3,2007-09
W06000015,7.1,2007-09
W06000016,4.7,2007-09
W06000018,6.3,2007-09
W06000019,7.2,2007-09
W06000020,6.2,2007-09
W06000021,3.1,2007-09
W06000022,5.5,2007-09
W06000023,3.5,2007-09
W06000024,8.7,2007-09
W06000001,5.0,2007-12
W06000002,5.4,2007-12
W06000003,4.0,2007-12
W06000004,4.3,2007-12
W06000005,3.1,2007-12
W06000006,4.6,2007-12
W06000008,6.1,2007-12
W06000009,4.1,2007-12
W06000010,5.3,2007-12
W06000011,5.3,2007-12
W06000012,5.1,2007-12
W06000013,7.1,2007-12
W06000014,6.5,2007-12
W06000015,6.8,2007-12
W06000016,6.7,2007-12
W06000018,6.1,2007-12
W06000019,6.5,2007-12
W06000020,6.7,2007-12
W06000021,3.5,2007-12
W06000022,6.1,2007-12
W06000023,3.9,2007-12
W06000024,8.2,2007-12
W06000001,6.0,2008-03
W06000002,6.0,2008-03
W06000003,4.2,2008-03
W06000004,5.2,2008-03
W06000005,2.5,2008-03
W06000006,4.8,2008-03
W06000008,5.4,2008-03
W06000009,4.3,2008-03
W06000010,5.2,2008-03
W06000011,5.7,2008-03
W06000012,5.7,2008-03
W06000013,6.8,2008-03
W06000014,6.8,2008-03
W06000015,6.5,2008-03
W06000016,6.3,2008-03
W06000018,6.3,2008-03
W06000019,4.9,2008-03
W06000020,7.8,2008-03
W06000021,3.2,2008-03
W06000022,5.9,2008-03
W06000023,4.0,2008-03
W06000024,7.8,2008-03
W06000001,6.7,2008-06
W06000002,5.0,2008-06
W06000003,4.4,2008-06
W06000004,5.0,2008-06
W06000005,2.8,2008-06
W06000006,4.8,2008-06
W06000008,5.8,2008-06
W06000009,4.8,2008-06
W06000010,6.0,2008-06
W06000011,4.8,2008-06
W06000012,4.7,2008-06
W06000013,6.6,2008-06
W06000014,5.7,2008-06
W06000015,6.3,2008-06
W06000016,6.3,2008-06
W06000018,6.3,2008-06
W06000019,4.1,2008-06
W06000020,8.5,2008-06
W06000021,3.4,2008-06
W06000022,7.3,2008-06
W06000023,4.0,2008-06
W06000024,7.0,2008-06
W06000001,7.1,2008-09
W06000002,4.8,2008-09
W06000003,4.9,2008-09
W06000004,5.3,2008-09
W06000005,3.3,2008-09
W06000006,4.8,2008-09
W06000008,6.1,2008-09
W06000009,5.8,2008-09
W06000010,6.3,2008-09
W06000011,6.1,2008-09
W06000012,4.7,2008-09
W06000013,6.3,2008-09
W06000014,7.0,2008-09
W06000015,5.4,2008-09
W06000016,6.9,2008-09
W06000018,6.1,2008-09
W06000019,5.9,2008-09
W06000020,7.9,2008-09
W06000021,3.2,2008-09
W06000022,7.4,2008-09
W06000023,5.1,2008-09
W06000024,6.5,2008-09
W06000001,7.0,2008-12
W06000002,4.5,2008-12
W06000003,5.3,2008-12
W06000004,6.2,2008-12
W06000005,3.3,2008-12
W06000006,5.1,2008-12
W06000008,4.9,2008-12
W06000009,5.0,2008-12
W06000010,6.4,2008-12
W06000011,8.2,2008-12
W06000012,5.4,2008-12
W06000013,7.6,2008-12
W06000014,6.2,2008-12
W06000015,6.2,2008-12
W06000016,7.1,2008-12
W06000018,7.4,2008-12
W06000019,7.8,2008-12
W06000020,8.1,2008-12
W06000021,3.6,2008-12
W06000022,8.9,2008-12
W06000023,4.8,2008-12
W06000024,7.5,2008-12
W06000001,7.1,2009-03
W06000002,4.5,2009-03
W06000003,4.8,2009-03
W06000004,6.1,2009-03
W06000005,3.9,2009-03
W06000006,6.2,2009-03
W06000008,5.1,2009-03
W06000009,4.7,2009-03
W06000010,7.5,2009-03
W06000011,8.9,2009-03
W06000012,5.4,2009-03
W06000013,7.7,2009-03
W06000014,5.9,2009-03
W06000015,6.4,2009-03
W06000016,8.6,2009-03
W06000018,9.6,2009-03
W06000019,9.3,2009-03
W06000020,8.6,2009-03
W06000021,4.5,2009-03
W06000022,9.5,2009-03
W06000023,4.7,2009-03
W06000024,8.3,2009-03
W06000001,6.5,2009-06
W06000002,5.0,2009-06
W06000003,5.1,2009-06
W06000004,6.3,2009-06
W06000005,3.9,2009-06
W06000006,6.4,2009-06
W06000008,5.6,2009-06
W06000009,6.1,2009-06
W06000010,9.0,2009-06
W06000011,10.1,2009-06
W06000012,7.1,2009-06
W06000013,8.8,2009-06
W06000014,6.6,2009-06
W06000015,7.2,2009-06
W06000016,9.7,2009-06
W06000018,10.3,2009-06
W06000019,13.5,2009-06
W06000020,9.0,2009-06
W06000021,4.8,2009-06
W06000022,9.3,2009-06
W06000023,6.3,2009-06
W06000024,9.0,2009-06
W06000001,6.7,2009-09
W06000002,5.0,2009-09
W06000003,5.4,2009-09
W06000004,6.8,2009-09
W06000005,5.1,2009-09
W06000006,5.4,2009-09
W06000008,5.8,2009-09
W06000009,5.5,2009-09
W06000010,8.5,2009-09
W06000011,9.8,2009-09
W06000012,9.0,2009-09
W06000013,9.1,2009-09
W06000014,6.5,2009-09
W06000015,8.5,2009-09
W06000016,9.1,2009-09
W06000018,12.5,2009-09
W06000019,14.5,2009-09
W06000020,10.6,2009-09
W06000021,5.6,2009-09
W06000022,9.6,2009-09
W06000023,5.4,2009-09
W06000024,11.8,2009-09
W06000001,7.2,2009-12
W06000002,5.5,2009-12
W06000003,5.2,2009-12
W06000004,6.6,2009-12
W06000005,5.3,2009-12
W06000006,6.0,2009-12
W06000008,6.6,2009-12
W06000009,6.1,2009-12
W06000010,8.4,2009-12
W06000011,9.2,2009-12
W06000012,9.7,2009-12
W06000013,8.7,2009-12
W06000014,7.0,2009-12
W06000015,8.3,2009-12
W06000016,9.1,2009-12
W06000018,11.8,2009-12
W06000019,15.3,2009-12
W06000020,11.0,2009-12
W06000021,6.3,2009-12
W06000022,10.1,2009-12
W06000023,6.2,2009-12
W06000024,13.7,2009-12
W06000001,6.0,2010-03
W06000002,5.5,2010-03
W06000003,5.2,2010-03
W06000004,7.1,2010-03
W06000005,5.7,2010-03
W06000006,5.4,2010-03
W06000008,6.7,2010-03
W06000009,7.5,2010-03
W06000010,8.0,2010-03
W06000011,9.2,2010-03
W06000012,10.1,2010-03
W06000013,8.5,2010-03
W06000014,7.9,2010-03
W06000015,8.4,2010-03
W06000016,9.9,2010-03
W06000018,11.3,2010-03
W06000019,16.4,2010-03
W06000020,10.5,2010-03
W06000021,5.5,2010-03
W06000022,9.8,2010-03
W06000023,6.2,2010-03
W06000024,13.7,2010-03
W06000001,5.2,2010-06
W06000002,5.4,2010-06
W06000003,5.8,2010-06
W06000004,8.0,2010-06
W06000005,7.2,2010-06
W06000006,6.0,2010-06
W06000008,5.4,2010-06
W06000009,6.9,2010-06
W06000010,6.9,2010-06
W06000011,8.7,2010-06
W06000012,9.3,2010-06
W06000013,8.9,2010-06
W06000014,7.9,2010-06
W06000015,8.7,2010-06
W06000016,9.4,2010-06
W06000018,10.3,2010-06
W06000019,14.3,2010-06
W06000020,9.3,2010-06
W06000021,5.6,2010-06
W06000022,9.1,2010-06
W06000023,4.7,2010-06
W06000024,13.8,2010-06
W06000001,5.7,2010-09
W06000002,5.8,2010-09
W06000003,5.1,2010-09
W06000004,8.2,2010-09
W06000005,6.3,2010-09
W06000006,6.3,2010-09
W06000008,4.9,2010-09
W06000009,7.2,2010-09
W06000010,7.5,2010-09
W06000011,8.8,2010-09
W06000012,9.7,2010-09
W06000013,8.0,2010-09
W06000014,8.4,2010-09
W06000015,9.1,2010-09
W06000016,10.5,2010-09
W06000018,9.2,2010-09
W06000019,13.0,2010-09
W06000020,8.3,2010-09
W06000021,5.9,2010-09
W06000022,9.7,2010-09
W06000023,6.0,2010-09
W06000024,12.1,2010-09
W06000001,4.6,2010-12
W06000002,5.6,2010-12
W06000003,5.5,2010-12
W06000004,9.0,2010-12
W06000005,7.1,2010-12
W06000006,6.4,2010-12
W06000008,4.5,2010-12
W06000009,8.7,2010-12
W06000010,8.2,2010-12
W06000011,8.4,2010-12
W06000012,8.9,2010-12
W06000013,7.9,2010-12
W06000014,8.1,2010-12
W06000015,9.9,2010-12
W06000016,11.6,2010-12
W06000018,9.2,2010-12
W06000019,12.5,2010-12
W06000020,8.7,2010-12
W06000021,5.5,2010-12
W06000022,9.7,2010-12
W06000023,5.4,2010-12
W06000024,11.0,2010-12
W06000001,4.8,2011-03
W06000002,5.9,2011-03
W06000003,6.1,2011-03
W06000004,8.2,2011-03
W06000005,7.4,2011-03
W06000006,6.7,2011-03
W06000008,4.0,2011-03
W06000009,7.5,2011-03
W06000010,8.3,2011-03
W06000011,8.8,2011-03
W06000012,8.8,2011-03
W06000013,8.5,2011-03
W06000014,8.6,2011-03
W06000015,9.9,2011-03
W06000016,11.4,2011-03
W06000018,9.2,2011-03
W06000019,12.7,2011-03
W06000020,8.9,2011-03
W06000021,5.7,2011-03
W06000022,10.2,2011-03
W06000023,6.5,2011-03
W06000024,10.1,2011-03
W06000001,5.4,2011-06
W06000002,5.8,2011-06
W06000003,6.6,2011-06
W06000004,7.0,2011-06
W06000005,6.0,2011-06
W06000006,6.5,2011-06
W06000008,5.6,2011-06
W06000009,7.5,2011-06
W06000010,7.6,2011-06
W06000011,9.4,2011-06
W06000012,10.1,2011-06
W06000013,6.8,2011-06
W06000014,9.0,2011-06
W06000015,9.5,2011-06
W06000016,11.0,2011-06
W06000018,10.8,2011-06
W06000019,13.2,2011-06
W06000020,10.2,2011-06
W06000021,5.7,2011-06
W06000022,11.0,2011-06
W06000023,6.4,2011-06
W06000024,12.1,2011-06
W06000001,5.2,2011-09
W06000002,5.9,2011-09
W06000003,7.9,2011-09
W06000004,7.0,2011-09
W06000005,6.0,2011-09
W06000006,6.4,2011-09
W06000008,7.1,2011-09
W06000009,7.0,2011-09
W06000010,7.2,2011-09
W06000011,10.6,2011-09
W06000012,10.1,2011-09
W06000013,7.2,2011-09
W06000014,8.4,2011-09
W06000015,8.3,2011-09
W06000016,10.6,2011-09
W06000018,11.6,2011-09
W06000019,14.9,2011-09
W06000020,10.8,2011-09
W06000021,5.6,2011-09
W06000022,11.3,2011-09
W06000023,5.2,2011-09
W06000024,13.3,2011-09
W06000001,6.0,2011-12
W06000002,6.2,2011-12
W06000003,7.8,2011-12
W06000004,6.7,2011-12
W06000005,5.0,2011-12
W06000006,6.9,2011-12
W06000008,6.4,2011-12
W06000009,5.8,2011-12
W06000010,7.0,2011-12
W06000011,9.5,2011-12
W06000012,10.4,2011-12
W06000013,7.5,2011-12
W06000014,8.1,2011-12
W06000015,8.2,2011-12
W06000016,10.4,2011-12
W06000018,11.2,2011-12
W06000019,15.5,2011-12
W06000020,11.3,2011-12
W06000021,5.1,2011-12
W06000022,10.1,2011-12
W06000023,5.8,2011-12
W06000024,14.9,2011-12
W06000001,5.1,2012-03
W06000002,6.1,2012-03
W06000003,7.3,2012-03
W06000004,7.2,2012-03
W06000005,4.8,2012-03
W06000006,7.6,2012-03
W06000008,6.4,2012-03
W06000009,6.7,2012-03
W06000010,5.8,2012-03
W06000011,10.5,2012-03
W06000012,10.8,2012-03
W06000013,7.2,2012-03
W06000014,8.1,2012-03
W06000015,9.1,2012-03
W06000016,10.2,2012-03
W06000018,11.1,2012-03
W06000019,15.3,2012-03
W06000020,13.0,2012-03
W06000021,4.9,2012-03
W06000022,9.5,2012-03
W06000023,5.2,2012-03
W06000024,15.6,2012-03
W06000001,5.2,2012-06
W06000002,6.1,2012-06
W06000003,7.1,2012-06
W06000004,7.4,2012-06
W06000005,4.6,2012-06
W06000006,7.6,2012-06
W06000008,5.5,2012-06
W06000009,6.4,2012-06
W06000010,6.1,2012-06
W06000011,9.9,2012-06
W06000012,9.1,2012-06
W06000013,8.6,2012-06
W06000014,7.8,2012-06
W06000015,9.7,2012-06
W06000016,10.7,2012-06
W06000018,10.4,2012-06
W06000019,15.2,2012-06
W06000020,11.9,2012-06
W06000021,5.6,2012-06
W06000022,9.2,2012-06
W06000023,5.5,2012-06
W06000024,14.0,2012-06
W06000001,4.7,2012-09
W06000002,6.5,2012-09
W06000003,6.6,2012-09
W06000004,7.3,2012-09
W06000005,5.6,2012-09
W06000006,8.0,2012-09
W06000008,4.4,2012-09
W06000009,6.9,2012-09
W06000010,5.3,2012-09
W06000011,9.4,2012-09
W06000012,7.4,2012-09
W06000013,8.7,2012-09
W06000014,8.0,2012-09
W06000015,10.2,2012-09
W06000016,12.1,2012-09
W06000018,9.4,2012-09
W06000019,16.0,2012-09
W06000020,12.0,2012-09
W06000021,5.2,2012-09
W06000022,9.4,2012-09
W06000023,5.5,2012-09
W06000024,13.0,2012-09
W06000001,5.2,2012-12
W06000002,5.6,2012-12
W06000003,6.6,2012-12
W06000004,7.0,2012-12
W06000005,5.0,2012-12
W06000006,7.4,2012-12
W06000008,4.1,2012-12
W06000009,6.1,2012-12
W06000010,5.1,2012-12
W06000011,8.7,2012-12
W06000012,7.1,2012-12
W06000013,9.1,2012-12
W06000014,7.9,2012-12
W06000015,10.9,2012-12
W06000016,12.6,2012-12
W06000018,9.0,2012-12
W06000019,15.3,2012-12
W06000020,13.1,2012-12
W06000021,5.8,2012-12
W06000022,9.5,2012-12
W06000023,4.7,2012-12
W06000024,12.1,2012-12
W06000001,6.8,2013-03
W06000002,6.0,2013-03
W06000003,6.6,2013-03
W06000004,7.0,2013-03
W06000005,5.9,2013-03
W06000006,7.2,2013-03
W06000008,3.7,2013-03
W06000009,6.6,2013-03
W06000010,6.1,2013-03
W06000011,8.6,2013-03
W06000012,7.4,2013-03
W06000013,8.7,2013-03
W06000014,8.0,2013-03
W06000015,10.2,2013-03
W06000016,12.7,2013-03
W06000018,8.6,2013-03
W06000019,16.7,2013-03
W06000020,12.3,2013-03
W06000021,5.5,2013-03
W06000022,9.3,2013-03
W06000023,4.6,2013-03
W06000024,10.8,2013-03
W06000001,6.7,2013-06
W06000002,5.9,2013-06
W06000003,6.0,2013-06
W06000004,7.2,2013-06
W06000005,6.0,2013-06
W06000006,6.0,2013-06
W06000008,3.1,2013-06
W06000009,6.4,2013-06
W06000010,6.4,2013-06
W06000011,8.1,2013-06
W06000012,7.6,2013-06
W06000013,7.6,2013-06
W06000014,7.8,2013-06
W06000015,10.3,2013-06
W06000016,14.3,2013-06
W06000018,8.2,2013-06
W06000019,17.5,2013-06
W06000020,13.1,2013-06
W06000021,5.2,2013-06
W06000022,8.8,2013-06
W06000023,4.0,2013-06
W06000024,10.9,2013-06
W06000001,7.7,2013-09
W06000002,6.0,2013-09
W06000003,5.0,2013-09
W06000004,7.5,2013-09
W06000005,5.1,2013-09
W06000006,5.7,2013-09
W06000008,3.1,2013-09
W06000009,6.9,2013-09
W06000010,7.3,2013-09
W06000011,7.5,2013-09
W06000012,8.9,2013-09
W06000013,7.1,2013-09
W06000014,8.6,2013-09
W06000015,10.6,2013-09
W06000016,12.7,2013-09
W06000018,8.4,2013-09
W06000019,15.4,2013-09
W06000020,12.6,2013-09
W06000021,5.1,2013-09
W06000022,7.8,2013-09
W06000023,3.9,2013-09
W06000024,10.9,2013-09
W06000001,8.6,2013-12
W06000002,6.0,2013-12
W06000003,4.5,2013-12
W06000004,7.6,2013-12
W06000005,6.4,2013-12
W06000006,6.0,2013-12
W06000008,2.6,2013-12
W06000009,7.1,2013-12
W06000010,7.5,2013-12
W06000011,9.0,2013-12
W06000012,9.0,2013-12
W06000013,6.9,2013-12
W06000014,8.6,2013-12
W06000015,8.9,2013-12
W06000016,11.7,2013-12
W06000018,7.6,2013-12
W06000019,15.2,2013-12
W06000020,11.1,2013-12
W06000021,5.0,2013-12
W06000022,7.8,2013-12
W06000023,3.2,2013-12
W06000024,9.9,2013-12
W06000001,7.0,2014-03
W06000002,5.4,2014-03
W06000003,4.9,2014-03
W06000004,6.7,2014-03
W06000005,6.4,2014-03
W06000006,5.1,2014-03
W06000008,3.1,2014-03
W06000009,6.2,2014-03
W06000010,7.2,2014-03
W06000011,8.1,2014-03
W06000012,9.3,2014-03
W06000013,6.9,2014-03
W06000014,7.8,2014-03
W06000015,7.7,2014-03
W06000016,11.5,2014-03
W06000018,7.7,2014-03
W06000019,13.1,2014-03
W06000020,10.3,2014-03
W06000021,5.2,2014-03
W06000022,8.0,2014-03
W06000023,2.9,2014-03
W06000024,9.4,2014-03
W06000001,6.9,2014-06
W06000002,5.9,2014-06
W06000003,4.3,2014-06
W06000004,7.4,2014-06
W06000005,6.4,2014-06
W06000006,5.0,2014-06
W06000008,3.2,2014-06
W06000009,6.4,2014-06
W06000010,6.9,2014-06
W06000011,8.4,2014-06
W06000012,8.4,2014-06
W06000013,7.9,2014-06
W06000014,8.3,2014-06
W06000015,6.6,2014-06
W06000016,9.7,2014-06
W06000018,8.6,2014-06
W06000019,12.7,2014-06
W06000020,9.5,2014-06
W06000021,5.0,2014-06
W06000022,6.9,2014-06
W06000023,3.3,2014-06
W06000024,8.3,2014-06
W06000001,6.7,2014-09
W06000002,5.6,2014-09
W06000003,5.0,2014-09
W06000004,6.8,2014-09
W06000005,6.6,2014-09
W06000006,5.1,2014-09
W06000008,3.4,2014-09
W06000009,5.8,2014-09
W06000010,7.4,2014-09
W06000011,8.2,2014-09
W06000012,7.8,2014-09
W06000013,7.5,2014-09
W06000014,7.6,2014-09
W06000015,6.0,2014-09
W06000016,8.3,2014-09
W06000018,7.8,2014-09
W06000019,12.8,2014-09
W06000020,9.8,2014-09
W06000021,5.6,2014-09
W06000022,7.9,2014-09
W06000023,2.6,2014-09
W06000024,8.3,2014-09
W06000001,5.4,2014-12
W06000002,5.9,2014-12
W06000003,4.6,2014-12
W06000004,6.3,2014-12
W06000005,5.6,2014-12
W06000006,5.6,2014-12
W06000008,4.2,2014-12
W06000009,6.0,2014-12
W06000010,7.2,2014-12
W06000011,7.7,2014-12
W06000012,6.9,2014-12
W06000013,6.9,2014-12
W06000014,8.0,2014-12
W06000015,6.8,2014-12
W06000016,7.0,2014-12
W06000018,9.9,2014-12
W06000019,12.3,2014-12
W06000020,8.8,2014-12
W06000021,5.4,2014-12
W06000022,7.2,2014-12
W06000023,2.9,2014-12
W06000024,7.0,2014-12
W06000001,6.7,2015-03
W06000002,5.8,2015-03
W06000003,4.6,2015-03
W06000004,6.9,2015-03
