typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20140101,2014,52,2014,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11213587.0,True,-1,N/A,,False,826105664.0,True,,False,4219589322.0,,4219589322.0,6,True,False
C,A,20140101,2014,52,2014,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,128562.0,True,-1,N/A,,False,5490741.0,True,,False,31649304.0,,31649304.0,6,True,False
C,A,20150101,2015,52,2015,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7267182.0,False,-1,N/A,,False,905505017.0,True,,False,4659855987.0,,4659855987.0,4,True,False
C,A,20150101,2015,52,2015,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,203749.0,False,-1,N/A,,False,6741465.0,True,,False,38631971.0,,38631971.0,4,True,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7737759.0,False,5,u,7737759.0,False,1109946880.132,True,0.0,False,4870650620.0,,4870650620.0,4,False,True
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,0,W00,World,0,W00,World,H4,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,196764.0,False,5,u,196764.0,False,7750071.712,True,0.0,False,46371847.0,,46371847.0,4,False,True
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8288772.0,False,-1,N/A,0.0,False,1163478171.116,True,0.0,False,5053215470.0,0.0,5053215470.0,4,False,True
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,259414.0,False,-1,N/A,0.0,False,11207792.103,True,0.0,False,68780428.0,0.0,68780428.0,4,False,True
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9026610.0,False,-1,N/A,0.0,False,1138660263.195,True,0.0,False,5271528284.0,0.0,5271528284.0,4,False,True
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,332361.0,False,-1,N/A,0.0,False,14104822.068,True,0.0,False,92179221.0,0.0,92179221.0,4,False,True
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9072904.0,False,-1,N/A,0.0,False,1190002367.586,True,0.0,False,5276108041.0,5008013398.0,5276108041.0,4,False,True
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,181352.0,False,-1,N/A,0.0,False,7025827.872,True,0.0,False,42184050.0,40926494.0,42184050.0,4,False,True
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11234031.0,False,5,u,11234031.0,False,1294181850.063,True,0.0,False,5901738116.0,0.0,5901738116.0,4,False,True
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,86222.0,False,5,u,86222.0,False,3306513.937,True,0.0,False,19917338.0,0.0,19917338.0,4,False,True
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13607744.947,True,5,u,13606824.0,False,1591531151.061,True,0.0,False,7756268331.0,0.0,7756268331.0,6,False,True
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,106854.0,False,5,u,106854.0,False,3629193.275,True,0.0,False,24446811.0,0.0,24446811.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12331673.0,False,5,u,12331673.0,False,1595895234.712,True,0.0,False,8144091776.0,7408634448.0,8144091776.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,90343.0,False,5,u,90343.0,False,2214064.397,True,0.0,False,18390600.0,16545062.0,18390600.0,4,False,True
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11291637.0,False,5,u,11291637.0,False,1385484960.651,True,0.0,False,7519442695.0,7129067030.0,7519442695.0,4,False,True
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,49600.0,False,5,u,49600.0,False,1255891.046,True,0.0,False,10227592.0,8995319.0,10227592.0,4,False,True
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12792123.0,False,5,u,12792123.0,False,1433294869.147,True,0.0,False,7395178156.0,6936088352.0,7395178156.0,4,False,True
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,841829,"Refrigerators; household, electric or not, other than compression-type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,70689.0,False,5,u,70689.0,False,1974831.729,True,0.0,False,15137370.0,13302594.0,15137370.0,4,False,True
