,Date,Value,Measure
557,2000-09-10,-0.38749999999999996,Spread
558,2000-09-17,-0.31800000000000017,Spread
559,2000-09-24,-0.2040000000000001,Spread
560,2000-10-01,-0.2160000000000002,Spread
561,2000-10-08,-0.14399999999999996,Spread
562,2000-10-15,-0.14500000000000002,Spread
563,2000-10-22,-0.17200000000000007,Spread
564,2000-10-29,-0.21800000000000033,Spread
565,2000-11-05,-0.15600000000000006,Spread
566,2000-11-12,-0.11600000000000002,Spread
567,2000-11-19,-0.16600000000000037,Spread
568,2000-11-26,-0.2100000000000002,Spread
569,2000-12-03,-0.15800000000000036,Spread
570,2000-12-10,-0.1,Spread
571,2000-12-17,-0.17399999999999965,Spread
572,2000-12-24,-0.1339999999999998,Spread
573,2000-12-31,-0.022499999999999742,Spread
574,2001-01-07,0.2250000000000001,Spread
575,2001-01-14,0.36000000000000015,Spread
576,2001-01-21,0.38500000000000045,Spread
577,2001-01-28,0.5039999999999999,Spread
578,2001-02-04,0.546,Spread
579,2001-02-11,0.4259999999999998,Spread
580,2001-02-18,0.33000000000000024,Spread
581,2001-02-25,0.48249999999999993,Spread
582,2001-03-04,0.5099999999999998,Spread
583,2001-03-11,0.48400000000000015,Spread
584,2001-03-18,0.516,Spread
585,2001-03-25,0.5439999999999999,Spread
586,2001-04-01,0.6600000000000001,Spread
587,2001-04-08,0.796,Spread
588,2001-04-15,0.8299999999999998,Spread
589,2001-04-22,0.8959999999999999,Spread
590,2001-04-29,1.0619999999999998,Spread
591,2001-05-06,1.0459999999999998,Spread
592,2001-05-13,1.13,Spread
593,2001-05-20,1.158,Spread
594,2001-05-27,1.13,Spread
595,2001-06-03,1.1975,Spread
596,2001-06-10,1.1759999999999997,Spread
597,2001-06-17,1.214,Spread
598,2001-06-24,1.2519999999999996,Spread
599,2001-07-01,1.182,Spread
600,2001-07-08,1.195,Spread
601,2001-07-15,1.2099999999999995,Spread
602,2001-07-22,1.15,Spread
603,2001-07-29,1.208,Spread
604,2001-08-05,1.2760000000000002,Spread
605,2001-08-12,1.2720000000000002,Spread
606,2001-08-19,1.214,Spread
607,2001-08-26,1.168,Spread
608,2001-09-02,1.1600000000000001,Spread
609,2001-09-09,1.205,Spread
610,2001-09-16,1.5533333333333335,Spread
611,2001-09-23,1.7879999999999998,Spread
612,2001-09-30,1.8,Spread
613,2001-10-07,1.762,Spread
614,2001-10-14,1.8475000000000001,Spread
615,2001-10-21,1.8240000000000003,Spread
616,2001-10-28,1.8820000000000001,Spread
617,2001-11-04,1.8820000000000001,Spread
618,2001-11-11,1.8939999999999997,Spread
619,2001-11-18,1.835,Spread
620,2001-11-25,1.8775,Spread
621,2001-12-02,1.8840000000000003,Spread
622,2001-12-09,1.9060000000000001,Spread
623,2001-12-16,2.0599999999999996,Spread
624,2001-12-23,1.986,Spread
625,2001-12-30,1.9625,Spread
626,2002-01-06,1.985,Spread
627,2002-01-13,2.066,Spread
628,2002-01-20,2.06,Spread
629,2002-01-27,1.955,Spread
630,2002-02-03,1.9419999999999997,Spread
631,2002-02-10,1.9419999999999997,Spread
632,2002-02-17,1.916,Spread
633,2002-02-24,1.8824999999999998,Spread
634,2002-03-03,1.814,Spread
635,2002-03-10,1.7879999999999996,Spread
636,2002-03-17,1.7560000000000002,Spread
637,2002-03-24,1.6640000000000001,Spread
638,2002-03-31,1.6724999999999999,Spread
639,2002-04-07,1.7240000000000002,Spread
640,2002-04-14,1.752,Spread
641,2002-04-21,1.814,Spread
642,2002-04-28,1.83,Spread
643,2002-05-05,1.8800000000000001,Spread
644,2002-05-12,1.934,Spread
645,2002-05-19,1.9120000000000001,Spread
646,2002-05-26,1.8880000000000003,Spread
647,2002-06-02,1.87,Spread
648,2002-06-09,1.9099999999999997,Spread
649,2002-06-16,1.9260000000000002,Spread
650,2002-06-23,1.9319999999999997,Spread
651,2002-06-30,1.966,Spread
652,2002-07-07,1.9900000000000002,Spread
653,2002-07-14,2.0420000000000003,Spread
654,2002-07-21,2.104,Spread
655,2002-07-28,2.146,Spread
656,2002-08-04,2.272,Spread
657,2002-08-11,2.302,Spread
658,2002-08-18,2.034,Spread
659,2002-08-25,2.062,Spread
660,2002-09-01,2.0140000000000002,Spread
661,2002-09-08,1.96,Spread
662,2002-09-15,1.8800000000000001,Spread
663,2002-09-22,1.834,Spread
664,2002-09-29,1.798,Spread
665,2002-10-06,1.9300000000000002,Spread
666,2002-10-13,1.904,Spread
667,2002-10-20,2.035,Spread
668,2002-10-27,2.068,Spread
669,2002-11-03,2.23,Spread
670,2002-11-10,2.1559999999999997,Spread
671,2002-11-17,2.1025,Spread
672,2002-11-24,2.0919999999999996,Spread
673,2002-12-01,2.12,Spread
674,2002-12-08,2.166,Spread
675,2002-12-15,2.1719999999999997,Spread
676,2002-12-22,2.226,Spread
677,2002-12-29,2.2175000000000002,Spread
678,2003-01-05,2.24,Spread
679,2003-01-12,2.3,Spread
680,2003-01-19,2.3459999999999996,Spread
681,2003-01-26,2.3,Spread
682,2003-02-02,2.29,Spread
683,2003-02-09,2.2960000000000003,Spread
684,2003-02-16,2.3200000000000003,Spread
685,2003-02-23,2.27,Spread
686,2003-03-02,2.2119999999999997,Spread
687,2003-03-09,2.186,Spread
688,2003-03-16,2.184,Spread
689,2003-03-23,2.242,Spread
690,2003-03-30,2.304,Spread
691,2003-04-06,2.3579999999999997,Spread
692,2003-04-13,2.364,Spread
693,2003-04-20,2.2875,Spread
694,2003-04-27,2.3139999999999996,Spread
695,2003-05-04,2.3619999999999997,Spread
696,2003-05-11,2.2960000000000003,Spread
697,2003-05-18,2.122,Spread
698,2003-05-25,2.026,Spread
699,2003-06-01,2.0625,Spread
700,2003-06-08,2.106,Spread
701,2003-06-15,2.06,Spread
702,2003-06-22,2.096,Spread
703,2003-06-29,2.144,Spread
704,2003-07-06,2.2725,Spread
705,2003-07-13,2.368,Spread
706,2003-07-20,2.4720000000000004,Spread
707,2003-07-27,2.6239999999999997,Spread
708,2003-08-03,2.686,Spread
709,2003-08-10,2.5759999999999996,Spread
710,2003-08-17,2.668,Spread
711,2003-08-24,2.572,Spread
712,2003-08-31,2.5060000000000002,Spread
713,2003-09-07,2.5974999999999997,Spread
714,2003-09-14,2.6420000000000003,Spread
715,2003-09-21,2.572,Spread
716,2003-09-28,2.5060000000000002,Spread
717,2003-10-05,2.508,Spread
718,2003-10-12,2.6119999999999997,Spread
719,2003-10-19,2.575,Spread
720,2003-10-26,2.498,Spread
721,2003-11-02,2.498,Spread
722,2003-11-09,2.458,Spread
723,2003-11-16,2.395,Spread
724,2003-11-23,2.3400000000000003,Spread
725,2003-11-30,2.2875000000000005,Spread
726,2003-12-07,2.3160000000000003,Spread
727,2003-12-14,2.384,Spread
728,2003-12-21,2.362,Spread
729,2003-12-28,2.3449999999999998,Spread
730,2004-01-04,2.42,Spread
731,2004-01-11,2.4379999999999997,Spread
732,2004-01-18,2.374,Spread
733,2004-01-25,2.365,Spread
734,2004-02-01,2.366,Spread
735,2004-02-08,2.35,Spread
736,2004-02-15,2.332,Spread
737,2004-02-22,2.3449999999999998,Spread
738,2004-02-29,2.35,Spread
739,2004-03-07,2.3120000000000003,Spread
740,2004-03-14,2.228,Spread
741,2004-03-21,2.2079999999999997,Spread
742,2004-03-28,2.232,Spread
743,2004-04-04,2.274,Spread
744,2004-04-11,2.3275,Spread
745,2004-04-18,2.322,Spread
746,2004-04-25,2.262,Spread
747,2004-05-02,2.2060000000000004,Spread
748,2004-05-09,2.218,Spread
749,2004-05-16,2.194,Spread
750,2004-05-23,2.1719999999999997,Spread
751,2004-05-30,2.144,Spread
752,2004-06-06,2.09,Spread
753,2004-06-13,2.0475000000000003,Spread
754,2004-06-20,1.9100000000000001,Spread
755,2004-06-27,1.918,Spread
756,2004-07-04,1.9120000000000001,Spread
757,2004-07-11,1.9375000000000002,Spread
758,2004-07-18,1.886,Spread
759,2004-07-25,1.7920000000000003,Spread
760,2004-08-01,1.8080000000000003,Spread
761,2004-08-08,1.8060000000000003,Spread
762,2004-08-15,1.7719999999999998,Spread
763,2004-08-22,1.7760000000000002,Spread
764,2004-08-29,1.7600000000000002,Spread
765,2004-09-05,1.718,Spread
766,2004-09-12,1.6925,Spread
767,2004-09-19,1.652,Spread
768,2004-09-26,1.5079999999999998,Spread
769,2004-10-03,1.4939999999999998,Spread
770,2004-10-10,1.536,Spread
771,2004-10-17,1.5525000000000002,Spread
772,2004-10-24,1.4780000000000002,Spread
773,2004-10-31,1.4780000000000002,Spread
774,2004-11-07,1.4739999999999998,Spread
775,2004-11-14,1.4025,Spread
776,2004-11-21,1.282,Spread
777,2004-11-28,1.2100000000000002,Spread
778,2004-12-05,1.334,Spread
779,2004-12-12,1.258,Spread
780,2004-12-19,1.1620000000000001,Spread
781,2004-12-26,1.165,Spread
782,2005-01-02,1.1999999999999997,Spread
783,2005-01-09,1.098,Spread
784,2005-01-16,1.018,Spread
785,2005-01-23,0.9625000000000001,Spread
786,2005-01-30,0.9399999999999998,Spread
787,2005-02-06,0.836,Spread
788,2005-02-13,0.756,Spread
789,2005-02-20,0.7619999999999999,Spread
790,2005-02-27,0.7849999999999998,Spread
791,2005-03-06,0.7840000000000001,Spread
792,2005-03-13,0.7899999999999998,Spread
793,2005-03-20,0.7839999999999996,Spread
794,2005-03-27,0.7675000000000001,Spread
795,2005-04-03,0.7159999999999999,Spread
796,2005-04-10,0.74,Spread
797,2005-04-17,0.7179999999999999,Spread
798,2005-04-24,0.688,Spread
799,2005-05-01,0.5980000000000001,Spread
800,2005-05-08,0.5660000000000001,Spread
801,2005-05-15,0.526,Spread
802,2005-05-22,0.4900000000000001,Spread
803,2005-05-29,0.4400000000000001,Spread
804,2005-06-05,0.3975000000000001,Spread
805,2005-06-12,0.35,Spread
806,2005-06-19,0.3919999999999998,Spread
807,2005-06-26,0.346,Spread
808,2005-07-03,0.308,Spread
809,2005-07-10,0.3250000000000002,Spread
810,2005-07-17,0.32200000000000023,Spread
811,2005-07-24,0.31000000000000016,Spread
812,2005-07-31,0.274,Spread
813,2005-08-07,0.2820000000000002,Spread
814,2005-08-14,0.2440000000000003,Spread
815,2005-08-21,0.1959999999999999,Spread
816,2005-08-28,0.18000000000000008,Spread
817,2005-09-04,0.21799999999999997,Spread
818,2005-09-11,0.2775000000000001,Spread
819,2005-09-18,0.2799999999999998,Spread
820,2005-09-25,0.2560000000000001,Spread
821,2005-10-02,0.1879999999999999,Spread
822,2005-10-09,0.166,Spread
823,2005-10-16,0.20750000000000024,Spread
824,2005-10-23,0.20200000000000012,Spread
825,2005-10-30,0.20199999999999996,Spread
826,2005-11-06,0.17600000000000032,Spread
827,2005-11-13,0.14500000000000002,Spread
828,2005-11-20,0.092,Spread
829,2005-11-27,0.0974999999999997,Spread
830,2005-12-04,0.07799999999999993,Spread
831,2005-12-11,0.09600000000000009,Spread
832,2005-12-18,0.0959999999999999,Spread
833,2005-12-25,0.04600000000000008,Spread
834,2006-01-01,-0.007500000000000062,Spread
835,2006-01-08,0.03500000000000014,Spread
836,2006-01-15,0.021999999999999888,Spread
837,2006-01-22,0.00749999999999984,Spread
838,2006-01-29,0.024000000000000198,Spread
839,2006-02-05,-0.01599999999999966,Spread
840,2006-02-12,-0.08200000000000021,Spread
841,2006-02-19,-0.09800000000000005,Spread
842,2006-02-26,-0.15249999999999986,Spread
843,2006-03-05,-0.11400000000000024,Spread
844,2006-03-12,-0.001999999999999602,Spread
845,2006-03-19,0.03599999999999977,Spread
846,2006-03-26,-0.0259999999999998,Spread
847,2006-04-02,0.002000000000000135,Spread
848,2006-04-09,0.04400000000000013,Spread
849,2006-04-16,0.07250000000000001,Spread
850,2006-04-23,0.1379999999999999,Spread
851,2006-04-30,0.14600000000000007,Spread
852,2006-05-07,0.1959999999999999,Spread
853,2006-05-14,0.15200000000000014,Spread
854,2006-05-21,0.14399999999999996,Spread
855,2006-05-28,0.0959999999999999,Spread
856,2006-06-04,0.08250000000000002,Spread
857,2006-06-11,0.0019999999999999575,Spread
858,2006-06-18,-0.041999999999999996,Spread
859,2006-06-25,-0.040000000000000036,Spread
860,2006-07-02,-0.01799999999999997,Spread
861,2006-07-09,-0.022499999999999742,Spread
862,2006-07-16,-0.04600000000000008,Spread
863,2006-07-23,-0.04600000000000008,Spread
864,2006-07-30,-0.01799999999999997,Spread
865,2006-08-06,0.002000000000000135,Spread
866,2006-08-13,0.0019999999999997797,Spread
867,2006-08-20,-0.014000000000000058,Spread
868,2006-08-27,-0.053999999999999916,Spread
869,2006-09-03,-0.06399999999999988,Spread
870,2006-09-10,-0.020000000000000018,Spread
871,2006-09-17,-0.04200000000000017,Spread
872,2006-09-24,-0.06599999999999984,Spread
873,2006-10-01,-0.06800000000000014,Spread
874,2006-10-08,-0.039999999999999855,Spread
875,2006-10-15,-0.06499999999999995,Spread
876,2006-10-22,-0.06599999999999984,Spread
877,2006-10-29,-0.08199999999999985,Spread
878,2006-11-05,-0.09200000000000016,Spread
879,2006-11-12,-0.1200000000000001,Spread
880,2006-11-19,-0.16999999999999957,Spread
881,2006-11-26,-0.17000000000000015,Spread
882,2006-12-03,-0.1500000000000002,Spread
883,2006-12-10,-0.09599999999999972,Spread
884,2006-12-17,-0.13000000000000042,Spread
885,2006-12-24,-0.10400000000000027,Spread
886,2006-12-31,-0.10999999999999988,Spread
887,2007-01-07,-0.10249999999999981,Spread
888,2007-01-14,-0.11999999999999993,Spread
889,2007-01-21,-0.1299999999999999,Spread
890,2007-01-28,-0.12400000000000037,Spread
891,2007-02-04,-0.10600000000000023,Spread
892,2007-02-11,-0.1280000000000001,Spread
893,2007-02-18,-0.13399999999999998,Spread
894,2007-02-25,-0.135,Spread
895,2007-03-04,-0.08600000000000012,Spread
896,2007-03-11,-0.04600000000000008,Spread
897,2007-03-18,-0.030000000000000072,Spread
898,2007-03-25,-0.0019999999999999575,Spread
899,2007-04-01,0.05999999999999996,Spread
900,2007-04-08,0.040000000000000036,Spread
901,2007-04-15,0.011999999999999922,Spread
902,2007-04-22,0.02200000000000024,Spread
903,2007-04-29,0.03600000000000012,Spread
904,2007-05-06,-0.003999999999999915,Spread
905,2007-05-13,-0.04800000000000004,Spread
906,2007-05-20,-0.026000000000000335,Spread
907,2007-05-27,0.00200000000000049,Spread
908,2007-06-03,-0.012499999999999734,Spread
909,2007-06-10,0.028000000000000115,Spread
910,2007-06-17,0.13400000000000017,Spread
911,2007-06-24,0.17199999999999988,Spread
912,2007-07-01,0.1839999999999998,Spread
913,2007-07-08,0.16749999999999998,Spread
914,2007-07-15,0.1860000000000001,Spread
915,2007-07-22,0.16999999999999993,Spread
916,2007-07-29,0.19800000000000023,Spread
917,2007-08-05,0.2160000000000002,Spread
918,2007-08-12,0.2619999999999999,Spread
919,2007-08-19,0.42000000000000026,Spread
920,2007-08-26,0.46199999999999974,Spread
921,2007-09-02,0.39399999999999996,Spread
922,2007-09-09,0.4474999999999999,Spread
923,2007-09-16,0.43599999999999994,Spread
924,2007-09-23,0.5200000000000002,Spread
925,2007-09-30,0.6239999999999999,Spread
926,2007-10-07,0.5480000000000002,Spread
927,2007-10-14,0.5049999999999999,Spread
928,2007-10-21,0.5560000000000002,Spread
929,2007-10-28,0.612,Spread
930,2007-11-04,0.5920000000000001,Spread
931,2007-11-11,0.738,Spread
932,2007-11-18,0.7675000000000001,Spread
933,2007-11-25,0.9399999999999998,Spread
934,2007-12-02,0.8960000000000001,Spread
935,2007-12-09,0.998,Spread
936,2007-12-16,0.9800000000000001,Spread
937,2007-12-23,0.9579999999999999,Spread
938,2007-12-30,0.985,Spread
939,2008-01-06,1.06,Spread
940,2008-01-13,1.152,Spread
941,2008-01-20,1.2340000000000004,Spread
942,2008-01-27,1.4175,Spread
943,2008-02-03,1.464,Spread
944,2008-02-10,1.6780000000000002,Spread
945,2008-02-17,1.794,Spread
946,2008-02-24,1.8050000000000002,Spread
947,2008-03-02,1.8359999999999999,Spread
948,2008-03-09,2.0140000000000002,Spread
949,2008-03-16,1.9220000000000002,Spread
950,2008-03-23,1.8699999999999999,Spread
951,2008-03-30,1.7739999999999998,Spread
952,2008-04-06,1.738,Spread
953,2008-04-13,1.698,Spread
954,2008-04-20,1.69,Spread
955,2008-04-27,1.5059999999999998,Spread
956,2008-05-04,1.462,Spread
957,2008-05-11,1.5260000000000002,Spread
958,2008-05-18,1.412,Spread
959,2008-05-25,1.4,Spread
960,2008-06-01,1.4,Spread
961,2008-06-08,1.5059999999999998,Spread
962,2008-06-15,1.236,Spread
963,2008-06-22,1.2600000000000002,Spread
964,2008-06-29,1.294,Spread
965,2008-07-06,1.395,Spread
966,2008-07-13,1.424,Spread
967,2008-07-20,1.4760000000000002,Spread
968,2008-07-27,1.406,Spread
969,2008-08-03,1.4540000000000002,Spread
970,2008-08-10,1.4739999999999998,Spread
971,2008-08-17,1.442,Spread
972,2008-08-24,1.496,Spread
973,2008-08-31,1.45,Spread
974,2008-09-07,1.4500000000000002,Spread
975,2008-09-14,1.4300000000000002,Spread
976,2008-09-21,1.686,Spread
977,2008-09-28,1.734,Spread
978,2008-10-05,1.956,Spread
979,2008-10-12,2.122,Spread
980,2008-10-19,2.3449999999999998,Spread
981,2008-10-26,2.1559999999999997,Spread
982,2008-11-02,2.33,Spread
983,2008-11-09,2.4539999999999997,Spread
984,2008-11-16,2.5524999999999998,Spread
985,2008-11-23,2.268,Spread
986,2008-11-30,1.9575,Spread
987,2008-12-07,1.7740000000000002,Spread
988,2008-12-14,1.826,Spread
989,2008-12-21,1.552,Spread
990,2008-12-28,1.2850000000000001,Spread
991,2009-01-04,1.4449999999999998,Spread
992,2009-01-11,1.6880000000000002,Spread
993,2009-01-18,1.562,Spread
994,2009-01-25,1.785,Spread
995,2009-02-01,1.848,Spread
996,2009-02-08,1.9600000000000002,Spread
997,2009-02-15,1.9259999999999997,Spread
998,2009-02-22,1.8,Spread
999,2009-03-01,1.8739999999999999,Spread
1000,2009-03-08,1.986,Spread
1001,2009-03-15,1.9200000000000004,Spread
1002,2009-03-22,1.8259999999999998,Spread
1003,2009-03-29,1.818,Spread
1004,2009-04-05,1.8960000000000001,Spread
1005,2009-04-12,1.99,Spread
1006,2009-04-19,1.966,Spread
1007,2009-04-26,1.988,Spread
1008,2009-05-03,2.1740000000000004,Spread
1009,2009-05-10,2.254,Spread
1010,2009-05-17,2.246,Spread
1011,2009-05-24,2.388,Spread
1012,2009-05-31,2.6350000000000002,Spread
1013,2009-06-07,2.6719999999999997,Spread
1014,2009-06-14,2.532,Spread
1015,2009-06-21,2.5100000000000002,Spread
1016,2009-06-28,2.488,Spread
1017,2009-07-05,2.4625,Spread
1018,2009-07-12,2.476,Spread
1019,2009-07-19,2.566,Spread
1020,2009-07-26,2.6100000000000003,Spread
1021,2009-08-02,2.532,Spread
1022,2009-08-09,2.5380000000000003,Spread
1023,2009-08-16,2.51,Spread
1024,2009-08-23,2.43,Spread
1025,2009-08-30,2.418,Spread
1026,2009-09-06,2.444,Spread
1027,2009-09-13,2.4975,Spread
1028,2009-09-20,2.472,Spread
1029,2009-09-27,2.444,Spread
1030,2009-10-04,2.3400000000000003,Spread
1031,2009-10-11,2.37,Spread
1032,2009-10-18,2.475,Spread
1033,2009-10-25,2.436,Spread
1034,2009-11-01,2.516,Spread
1035,2009-11-08,2.624,Spread
1036,2009-11-15,2.6350000000000002,Spread
1037,2009-11-22,2.584,Spread
1038,2009-11-29,2.5675,Spread
1039,2009-12-06,2.6079999999999997,Spread
1040,2009-12-13,2.69,Spread
1041,2009-12-20,2.726,Spread
1042,2009-12-27,2.8099999999999996,Spread
1043,2010-01-03,2.7299999999999995,Spread
1044,2010-01-10,2.81,Spread
1045,2010-01-17,2.836,Spread
1046,2010-01-24,2.7725,Spread
1047,2010-01-31,2.7920000000000003,Spread
1048,2010-02-07,2.8240000000000003,Spread
1049,2010-02-14,2.8280000000000003,Spread
1050,2010-02-21,2.8575,Spread
1051,2010-02-28,2.832,Spread
1052,2010-03-07,2.7939999999999996,Spread
1053,2010-03-14,2.79,Spread
1054,2010-03-21,2.712,Spread
1055,2010-03-28,2.7439999999999998,Spread
1056,2010-04-04,2.8339999999999996,Spread
1057,2010-04-11,2.8280000000000003,Spread
1058,2010-04-18,2.8019999999999996,Spread
1059,2010-04-25,2.76,Spread
1060,2010-05-02,2.732,Spread
1061,2010-05-09,2.6740000000000004,Spread
1062,2010-05-16,2.682,Spread
1063,2010-05-23,2.554,Spread
1064,2010-05-30,2.448,Spread
1065,2010-06-06,2.5225,Spread
1066,2010-06-13,2.472,Spread
1067,2010-06-20,2.5100000000000002,Spread
1068,2010-06-27,2.48,Spread
1069,2010-07-04,2.37,Spread
1070,2010-07-11,2.3875,Spread
1071,2010-07-18,2.42,Spread
1072,2010-07-25,2.37,Spread
1073,2010-08-01,2.418,Spread
1074,2010-08-08,2.406,Spread
1075,2010-08-15,2.22,Spread
1076,2010-08-22,2.1079999999999997,Spread
1077,2010-08-29,2.0420000000000003,Spread
1078,2010-09-05,2.09,Spread
1079,2010-09-12,2.1725000000000003,Spread
1080,2010-09-19,2.2380000000000004,Spread
1081,2010-09-26,2.166,Spread
1082,2010-10-03,2.104,Spread
1083,2010-10-10,2.064,Spread
1084,2010-10-17,2.13,Spread
1085,2010-10-24,2.174,Spread
1086,2010-10-31,2.29,Spread
1087,2010-11-07,2.268,Spread
1088,2010-11-14,2.2275,Spread
1089,2010-11-21,2.372,Spread
1090,2010-11-28,2.3475,Spread
1091,2010-12-05,2.4240000000000004,Spread
1092,2010-12-12,2.6079999999999997,Spread
1093,2010-12-19,2.778,Spread
1094,2010-12-26,2.7275,Spread
1095,2011-01-02,2.7039999999999997,Spread
1096,2011-01-09,2.754,Spread
1097,2011-01-16,2.7600000000000002,Spread
1098,2011-01-23,2.7975000000000003,Spread
1099,2011-01-30,2.798,Spread
1100,2011-02-06,2.868,Spread
1101,2011-02-13,2.854,Spread
1102,2011-02-20,2.774,Spread
1103,2011-02-27,2.725,Spread
1104,2011-03-06,2.77,Spread
1105,2011-03-13,2.7800000000000002,Spread
1106,2011-03-20,2.682,Spread
1107,2011-03-27,2.674,Spread
1108,2011-04-03,2.67,Spread
1109,2011-04-10,2.716,Spread
1110,2011-04-17,2.738,Spread
1111,2011-04-24,2.725,Spread
1112,2011-05-01,2.716,Spread
1113,2011-05-08,2.648,Spread
1114,2011-05-15,2.6260000000000003,Spread
1115,2011-05-22,2.6,Spread
1116,2011-05-29,2.582,Spread
1117,2011-06-05,2.57,Spread
1118,2011-06-12,2.59,Spread
1119,2011-06-19,2.5940000000000003,Spread
1120,2011-06-26,2.582,Spread
1121,2011-07-03,2.646,Spread
1122,2011-07-10,2.6799999999999997,Spread
1123,2011-07-17,2.568,Spread
1124,2011-07-24,2.5740000000000003,Spread
1125,2011-07-31,2.556,Spread
1126,2011-08-07,2.306,Spread
1127,2011-08-14,2.0620000000000003,Spread
1128,2011-08-21,1.972,Spread
1129,2011-08-28,1.9740000000000002,Spread
1130,2011-09-04,1.9759999999999998,Spread
1131,2011-09-11,1.795,Spread
1132,2011-09-18,1.828,Spread
1133,2011-09-25,1.6760000000000002,Spread
1134,2011-10-02,1.7119999999999997,Spread
1135,2011-10-09,1.6620000000000001,Spread
1136,2011-10-16,1.9224999999999999,Spread
1137,2011-10-23,1.9120000000000001,Spread
1138,2011-10-30,1.9899999999999998,Spread
1139,2011-11-06,1.8379999999999999,Spread
1140,2011-11-13,1.8,Spread
1141,2011-11-20,1.752,Spread
1142,2011-11-27,1.6749999999999998,Spread
1143,2011-12-04,1.782,Spread
1144,2011-12-11,1.8,Spread
1145,2011-12-18,1.6919999999999997,Spread
1146,2011-12-25,1.6800000000000002,Spread
