name;open;high;low;close;volume;marketCap;timestamp
"2781;0.0230591222;0.0234145234;0.021324468;0.0222116343;69318201.79;217714951.36;""2023-01-23T00:00:00.000Z"""
"2781;0.0222099018;0.0421340737;0.0211103895;0.0327123524;721548202.29;320594433.23;""2023-01-30T00:00:00.000Z"""
"2781;0.0327291953;0.0344545305;0.0240679531;0.0263637856;328483017.34;258358401.05;""2023-02-06T00:00:00.000Z"""
"2781;0.026380363;0.0343008077;0.0263314149;0.0280786855;375386646.88;275150866.35;""2023-02-13T00:00:00.000Z"""
"2781;0.0280859598;0.0294062273;0.0260842025;0.0283442469;201916381.88;277739075.54;""2023-02-20T00:00:00.000Z"""
"2781;0.0283509536;0.0283572306;0.0237474404;0.0240125829;109468245.27;235287284.87;""2023-02-27T00:00:00.000Z"""
"2781;0.0240080445;0.0248691983;0.0213810619;0.0229243696;147018597.14;224610987.38;""2023-03-06T00:00:00.000Z"""
"2781;0.0229260673;0.0246542566;0.0218726222;0.0235010274;117784182.76;230249509.11;""2023-03-13T00:00:00.000Z"""
"2781;0.0234920885;0.0239842865;0.0203263632;0.0224384269;126187661.91;219829254.5;""2023-03-20T00:00:00.000Z"""
"2781;0.0224392108;0.0224587783;0.0208737837;0.0212021753;65402117.51;207774439.68;""2023-03-27T00:00:00.000Z"""
"2781;0.0212020388;0.0222290181;0.0207219256;0.0216048476;66810771.2;211708311.69;""2023-04-03T00:00:00.000Z"""
"2781;0.0216050836;0.0233471398;0.0212791174;0.0226698094;129629972.02;222126009.73;""2023-04-10T00:00:00.000Z"""
"2781;0.0226673674;0.0227803506;0.0193195479;0.0196867427;95339620.96;192892841.3;""2023-04-17T00:00:00.000Z"""
"2781;0.0196894587;0.0221979747;0.0185251815;0.0205674456;125702093.97;201517261.49;""2023-04-24T00:00:00.000Z"""
"2781;0.0205701905;0.0205701905;0.0175339945;0.0176078965;68640699.84;172515609.06;""2023-05-01T00:00:00.000Z"""
"2781;0.0176039822;0.017728952;0.0141115576;0.0150711947;85742719.45;147656458.39;""2023-05-08T00:00:00.000Z"""
"2781;0.0150700744;0.0156225289;0.0146558228;0.0147424904;39344441.84;144433282.03;""2023-05-15T00:00:00.000Z"""
"2781;0.0147416962;0.0147767723;0.0138615511;0.014465523;32214132.69;141715871.47;""2023-05-22T00:00:00.000Z"""
"2781;0.0144646198;0.0159780705;0.0131838132;0.0154516848;63068494.03;151364988.86;""2023-05-29T00:00:00.000Z"""
"2781;0.0154508706;0.0154508706;0.0104848425;0.0108430945;64774426.59;106210503.56;""2023-06-05T00:00:00.000Z"""
"2781;0.010843205;0.0130967811;0.0104053936;0.0117247779;61080034.93;114839566.49;""2023-06-12T00:00:00.000Z"""
"2781;0.0117250716;0.0129069893;0.0116305243;0.0123889914;36276053.9;121342075.35;""2023-06-19T00:00:00.000Z"""
"2781;0.0123829504;0.0144139488;0.0117556502;0.0124951218;60649873.55;122372689.68;""2023-06-26T00:00:00.000Z"""
"2781;0.01249447;0.0137019169;0.011741268;0.0118511092;35520404.47;116061308.61;""2023-07-03T00:00:00.000Z"""
"2781;0.0118483977;0.0195558053;0.0115973593;0.0185001833;257849603.92;181152600.86;""2023-07-10T00:00:00.000Z"""
"2781;0.0184843821;0.0192362503;0.0154578498;0.0170451214;211176674.82;166895738.43;""2023-07-17T00:00:00.000Z"""
"2781;0.0170432748;0.017092995;0.0151651244;0.0154090043;59223973.6;150869988.14;""2023-07-24T00:00:00.000Z"""
"2781;0.0154083491;0.0161558272;0.0141730264;0.0151801939;109792857.34;148622741.17;""2023-07-31T00:00:00.000Z"""
"2781;0.0151766999;0.0159850866;0.0146206072;0.0148503087;79363925.97;145387123.83;""2023-08-07T00:00:00.000Z"""
"2781;0.0148494418;0.0156851374;0.0116472207;0.0134473391;75111604.87;131644955.46;""2023-08-14T00:00:00.000Z"""
"2781;0.0134485327;0.013458498;0.0122921786;0.0124516008;47134948.34;121892073.41;""2023-08-21T00:00:00.000Z"""
"2781;0.012450829;0.0127609189;0.0116554553;0.0117666812;47882510.81;115184631.93;""2023-08-28T00:00:00.000Z"""
"2781;0.0117666776;0.0142325493;0.0116903279;0.0127558508;74159140.44;124858803.56;""2023-09-04T00:00:00.000Z"""
"2781;0.012752922;0.0127843687;0.0118435436;0.0122539597;53586625.62;119943096.04;""2023-09-11T00:00:00.000Z"""
"2781;0.0122539824;0.0131247601;0.012129781;0.0125891197;54969742.29;123219180.58;""2023-09-18T00:00:00.000Z"""
"2781;0.0125925397;0.0136434416;0.0124877808;0.0130231235;44430420.17;127460709.89;""2023-09-25T00:00:00.000Z"""
"2781;0.0130223343;0.0131547612;0.0117712603;0.0118381549;27061348.62;115860492.73;""2023-10-02T00:00:00.000Z"""
"2781;0.0118375845;0.0118842228;0.010936094;0.011524947;24530852.49;112791632.71;""2023-10-09T00:00:00.000Z"""
"2781;0.0115251973;0.011742388;0.0106545399;0.0113526932;28657829.5;111101680.71;""2023-10-16T00:00:00.000Z"""
"2781;0.0113580196;0.0132657914;0.0112346181;0.01217821;51650804.66;109422744.22;""2023-10-23T00:00:00.000Z"""
"2781;0.0121784949;0.0122617678;0.0112598565;0.0116205648;36591135.03;104405880.2;""2023-10-30T00:00:00.000Z"""
"2781;0.0116192281;0.0170716469;0.0114473965;0.0144757576;154043983.06;130040878.28;""2023-11-06T00:00:00.000Z"""
"2781;0.0144752683;0.0147682331;0.0126423297;0.0132766712;52653506.53;119240106.42;""2023-11-13T00:00:00.000Z"""
"2781;0.013277632;0.0420683743;0.0125297148;0.040393316;664135790.35;362676144.09;""2023-11-20T00:00:00.000Z"""
"2781;0.0403771479;0.0758082877;0.0314720798;0.0615694184;3737955141.27;552622097.79;""2023-11-27T00:00:00.000Z"""
"2781;0.0615389385;0.0672581213;0.0409301373;0.0484098153;1237550715.57;434438930.3;""2023-12-04T00:00:00.000Z"""
"2781;0.0484632379;0.0492392884;0.035569377;0.0357977358;447357052.54;321214247.4;""2023-12-11T00:00:00.000Z"""
"2781;0.0358384646;0.0408881246;0.0314598377;0.0341819483;365691254.45;306704398.66;""2023-12-18T00:00:00.000Z"""
"2781;0.0341792464;0.0382954266;0.0313766552;0.0329946545;277930172.92;296034400.92;""2023-12-25T00:00:00.000Z"""
"2781;0.0329938654;0.0353708611;0.0244242528;0.0246212926;278998380.46;220896983.23;""2024-01-01T00:00:00.000Z"""
"2781;0.024620613;0.0308340655;0.0228471013;0.0267023981;226656270.97;239552410.46;""2024-01-08T00:00:00.000Z"""
"2781;0.026695946;0.0327769322;0.025754629;0.0263861851;289091474.71;236707658.58;""2024-01-15T00:00:00.000Z"""
"2781;0.0263949614;0.0271289411;0.0222223822;0.0259285532;128045365.99;232596403.4;""2024-01-22T00:00:00.000Z"""
"2781;0.0259321919;0.026811376;0.0235968936;0.0252802193;100463550.89;226759034.71;""2024-01-29T00:00:00.000Z"""
"2781;0.025281264;0.0279659962;0.0248410386;0.026158256;83634005.91;234625000.86;""2024-02-05T00:00:00.000Z"""
"2781;0.0261610822;0.0383604992;0.0251958423;0.0315312401;427856404.65;282799000.79;""2024-02-12T00:00:00.000Z"""
"2781;0.031531553;0.0410679078;0.028522499;0.0386972657;413331897.95;347053593.09;""2024-02-19T00:00:00.000Z"""
"2781;0.0386628812;0.0427605272;0.0323700574;0.0370927308;616852932.93;332391476.38;""2024-02-26T00:00:00.000Z"""
"2781;0.0370682518;0.0451194244;0.0316231312;0.0346164036;580817811.11;310162716.27;""2024-03-04T00:00:00.000Z"""
"2781;0.0346167403;0.0366297815;0.0273973369;0.0293733416;253255395.54;263027849.16;""2024-03-11T00:00:00.000Z"""
"2781;0.0293790393;0.0305811674;0.0240632846;0.0300083846;221783083.74;268687761.28;""2024-03-18T00:00:00.000Z"""
"2781;0.0300083846;0.031213444;0.0277816625;0.0287259097;130559564.73;257191146.77;""2024-03-25T00:00:00.000Z"""
"2781;0.0287258373;0.0289570928;0.0243783629;0.0261712319;80865857.8;234280688.31;""2024-04-01T00:00:00.000Z"""
"2781;0.0261712319;0.0271304941;0.0142307763;0.0177292755;188176310.67;158687649.76;""2024-04-08T00:00:00.000Z"""
"2781;0.0177292755;0.0220722903;0.0160461112;0.0196619719;181020638.28;175977759.27;""2024-04-15T00:00:00.000Z"""
"2781;0.0196616445;0.0204350002;0.01813904;0.0189823816;133433974.13;169891897.56;""2024-04-22T00:00:00.000Z"""
"2781;0.0189823816;0.0230122163;0.0163802511;0.0221873559;167860854.12;198568123.37;""2024-04-29T00:00:00.000Z"""
"2781;0.0221873418;0.02674864;0.0204298333;0.0234080816;336101008.11;159569087.19;""2024-05-06T00:00:00.000Z"""
"2781;0.0234080816;0.0238941596;0.0208293342;0.0211316579;82634069.67;144046142.18;""2024-05-13T00:00:00.000Z"""
"2781;0.0211316579;0.0251289912;0.0209050285;0.0222012681;86298430.5;151332167.06;""2024-05-20T00:00:00.000Z"""
"2781;0.0222012681;0.0269368976;0.0215186148;0.0229863284;128726466.07;156668844.21;""2024-05-27T00:00:00.000Z"""
"2781;0.022986453;0.0268223321;0.0205050222;0.0220863067;112499828.93;150525770.8;""2024-06-03T00:00:00.000Z"""
"2781;0.0220792305;0.0220943263;0.0177968688;0.0216268146;114190691.9;133036335.24;""2024-06-10T00:00:00.000Z"""
"2781;0.0216247865;0.0231815188;0.015728402;0.0169487277;191096928.35;97486761.89;""2024-06-17T00:00:00.000Z"""
"2781;0.0169487123;0.0184173283;0.0164117504;0.0180236651;93738558.79;100857632.07;""2024-06-24T00:00:00.000Z"""
"2781;0.0180247637;0.0183520716;0.0128007517;0.0150070686;96204726.93;83740148.45;""2024-07-01T00:00:00.000Z"""
"2781;0.0150037157;0.0169166269;0.0143557671;0.0166025983;65510699.26;92641101.45;""2024-07-08T00:00:00.000Z"""
"2781;0.0166040747;0.0224239012;0.0166040747;0.0203929205;172831646.66;113782888.43;""2024-07-15T00:00:00.000Z"""
"2781;0.0203929205;0.0213779757;0.017960365;0.0195631685;72494632.26;109149979.73;""2024-07-22T00:00:00.000Z"""
"2781;0.0195631685;0.0203208958;0.0143194899;0.0147921298;44115197.32;82528146.72;""2024-07-29T00:00:00.000Z"""
"2781;0.0147921298;0.0178795664;0.011810645;0.0156626439;92320300.04;87380958.02;""2024-08-05T00:00:00.000Z"""
"2781;0.0156626439;0.0166666638;0.0146723699;0.015673258;37908421.02;87437589.05;""2024-08-12T00:00:00.000Z"""
"2781;0.015673258;0.021475592;0.0155221476;0.0204576793;78045044.24;114124575.42;""2024-08-19T00:00:00.000Z"""
"2781;0.0204576793;0.0205167973;0.0149030754;0.0150035175;53122402.75;87666336.42;""2024-08-26T00:00:00.000Z"""
"2781;0.0150035175;0.0163524399;0.0144495862;0.0156948269;33153129.72;91703849.83;""2024-09-02T00:00:00.000Z"""
"2781;0.0156948269;0.0191206778;0.0156102107;0.0170525792;76844284.61;99560890.47;""2024-09-09T00:00:00.000Z"""
"2781;0.0170525792;0.0183189369;0.0160332036;0.0175880628;41392108.64;102553219.44;""2024-09-16T00:00:00.000Z"""
"2781;0.0175880628;0.0274702253;0.0173210165;0.0238409119;201025672.85;139004523.08;""2024-09-23T00:00:00.000Z"""
"2781;0.0238409119;0.0253518567;0.0199247238;0.0232832061;365802497.88;135749861.78;""2024-09-30T00:00:00.000Z"""
"2781;0.0232832061;0.0248939558;0.0198370553;0.0208121942;148495348.17;121339275.46;""2024-10-07T00:00:00.000Z"""
"2781;0.0208121942;0.0229015679;0.0205596358;0.0221090617;110382740.14;128895411.08;""2024-10-14T00:00:00.000Z"""
"2781;0.0221090617;0.0249168692;0.019533038;0.021591918;188798426.37;125873426.22;""2024-10-21T00:00:00.000Z"""
"2781;0.021591918;0.028061868;0.0192758331;0.0201305476;216325560.11;117347255.75;""2024-10-28T00:00:00.000Z"""
"2781;0.0201305476;0.0259786151;0.0194529496;0.0247209887;253401610.75;137560986.79;""2024-11-04T00:00:00.000Z"""
"2781;0.0247209887;0.0266955922;0.02091637;0.0227541954;326139080.21;126611554.65;""2024-11-11T00:00:00.000Z"""
"2781;0.0227541954;0.0259353803;0.0211124146;0.0250476191;222399428.62;139377025.82;""2024-11-18T00:00:00.000Z"""
"2781;0.0250474351;0.0277874725;0.0224108077;0.0261066435;201101379.94;145245657.77;""2024-11-25T00:00:00.000Z"""
"2781;0.0261066435;0.0317845646;0.0243813486;0.0295473441;299698605.83;164370625.12;""2024-12-02T00:00:00.000Z"""
"2781;0.0296248729;0.0296248729;0.020473789;0.0240053987;165570971.44;133534869.56;""2024-12-09T00:00:00.000Z"""
"2781;0.0240053987;0.0244921615;0.0163930573;0.018076924;160269085.38;100553457.19;""2024-12-16T00:00:00.000Z"""
"2781;0.018076924;0.0222913889;0.0177689558;0.0200410406;144748158.43;111473476.21;""2024-12-23T00:00:00.000Z"""
"2781;0.0200410406;0.0228087685;0.019006735;0.0216268471;83214317.84;120288698.81;""2024-12-30T00:00:00.000Z"""
"2781;0.0216268471;0.0218612265;0.0178952934;0.0182339614;60169329.61;101412748.79;""2025-01-06T00:00:00.000Z"""
"2781;0.0182339614;0.0196267494;0.0159610359;0.0161649996;60340088.35;89902776.71;""2025-01-13T00:00:00.000Z"""
"2781;0.0161649996;0.0172402004;0.0151580812;0.0155476992;53246827.55;86465468.38;""2025-01-20T00:00:00.000Z"""
"2781;0.0155473763;0.0157855091;0.0116905921;0.012251315;49411393;68129866.85;""2025-01-27T00:00:00.000Z"""
"2781;0.012251315;0.0135649027;0.00937827461942;0.0128281422;134421242.91;71312821.57;""2025-02-03T00:00:00.000Z"""
"2781;0.0128281422;0.0219344086;0.0125601834;0.0184260763;447190889.95;102415988.76;""2025-02-10T00:00:00.000Z"""
"2781;0.0184260763;0.0207652272;0.0159052626;0.0163732617;111001991;90989957.43;""2025-02-17T00:00:00.000Z"""
"2781;0.0163732617;0.0163740914;0.0134618583;0.0160394928;85591509.76;89128747;""2025-02-24T00:00:00.000Z"""
"2781;0.0160394928;0.0160592007;0.010837475;0.0111006139;48661243.45;61676070.63;""2025-03-03T00:00:00.000Z"""
"2781;0.01110053;0.0145346878;0.010401163;0.0128418771;76021877.24;71330163.9;""2025-03-10T00:00:00.000Z"""
"2781;0.0128413897;0.0137299027;0.012478253;0.0128285841;0;0;""2025-03-17T00:00:00Z"""